Link,Model,Specs,Matched,Brand,Year,Configuration,Strings,Made in,Series,Colors,Left-Handed Version,Top,Type,Body Material,Bridge,Neck Joint,Tuners,Fretboard,Neck Material,Decoration,Scale Size,Shape,Thickness,Frets,Fretboard Radius,Nut,Nut Width,Switch,Knobs,Pickup Mods,Volume Controls,Tone Controls,Bridge Pickup,Neck Pickup,Middle Pickup,Price,Tremolo,Locking Tuners,Retainer Bar,Stainless Steel Frets,Made in United States,Expensive Wood,Locking Nut,Top Pickup Brand,Neck-Through Build,Push Knob or Extra Switch Option,Weight Relief,Stays in Tune (Evertune),21:1 Tuner Ratio,Compound Radius Fretboard,Strap Lock,Luminescent Inlay,Body Material 2,Neck Material 2,Fretboard Material 2,Sustainer Pickups,High-Quality-Standards Country,Coil Split Pickups,Made in Japan,"Coil Split, Killswitch Pickups","Coil Split, Multi-Voicing Pickups","Multi-Voicing, Sustainer Pickups",Coil Tap Pickups,Ivory Tusq Nut,Bone Nut,Multi-Voicing Pickups,High-Quality Nut,Black Tusq XL Nut,Series Split Pickups,Parallel Split Pickups,S-1 Switch Pickups,Killswitch Pickups,"Coil Split, Capacitance Selector Pickups","Coil Tap, Phase Out Pickups",Boneite Nut,NuBone Nut,Synthetic Bone Nut,"Killswitch, Sustainer Pickups",Boost Pickups,"Multi-Voicing, Gain Reduction Pickups","Coil Split, Boost Pickups",Phase Out Pickups,"Killswitch, Phase Out Pickups",High-Pass Filter Pickups,Half-Bone/Half-Brass Nut,"Coil Tap, Boost Pickups","Coil Split, Phase Out Pickups",Varitone Pickups,Tri-Sound Pickups,Neck Shape
https://findmyguitar.com/reviews/ESP-Mystique-CTM-review.php,ESP Mystique CTM,"From ESP's 2020 Mystique series
Made in Japan
6 strings
25.5""'' scale
12"" Fretboard Radius
Burled Maple top
Honduras Mahogany body
Honduras Mahogany neck
Honduras Rosewood fretboard
Bridge pickup: Seymour Duncan Custom Shop '59/JB Hybrid (Humbucker/Passive)
Neck pickup: Seymour Duncan Custom Shop '59/Jazz Hybrid (Humbucker/Passive)
Tonepros Locking TOM & Gotoh Tailpiece bridge
1 volume and 1 tone Bell knobs
3-way Switch
Thin U Set neck
24 XL Jumbo frets
Gotoh Locking tuners
",True,ESP,2020.0,HH,6.0,Japan,Mystique,Blue Burst,No,Burled Maple,Solid Body,Honduras Mahogany,Tonepros Locking TOM & Gotoh Tailpiece,Set,Gotoh Locking,Honduras Rosewood,Honduras Mahogany,Blocks,"25.5""",Thin U,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo,"12""",Bone,42mm (1.654''),3 Way,Bell,,1.0,1.0,Seymour Duncan Custom Shop '59/JB Hybrid (Humbucker / Passive),Seymour Duncan Custom Shop '59/Jazz Hybrid (Humbucker / Passive),,5784.0650000000005,False,True,,False,,True,,True,False,False,False,False,False,False,True,False,Mahogany,Mahogany,Rosewood,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Reverend-Pete-Anderson-Eastsider-Baritone-review.php,Reverend Pete Anderson Eastsider Baritone,"From Reverend's 2021 Signature series
Pete Anderson Signature
Made in South Korea
6 strings
28.625""'' scale
10"" to 14"" Fretboard Radius
Chambered Korina body
Roasted Maple neck
Roasted Maple fretboard
Bridge pickup: Talnico Bridge (Single Coil/Passive)
Middle pickup: Salnico Middle (Single Coil/Passive)
Neck pickup: Salnico Neck (Single Coil/Passive)
Wilkinson WV6 SB (Steel Block) Tremolo bridge
1 volume and 1 tone Dome knobs
5-way Switch
Medium Oval Bolt-On neck
24 Jumbo frets
Reverend Pin-Lock tuners
",False,Reverend,2021.0,SSS,6.0,South Korea,Signature,Black Satin,No,,Solid Body,Chambered Korina,Wilkinson WV6 SB (Steel Block) Tremolo,Bolt-On,Reverend Pin-Lock,Roasted Maple,Roasted Maple,Dots,"28.625""",Medium Oval,1st Fret: 0.85'' (21.6mm) - 12th Fret: 0.9'' (22.9mm),24 Jumbo,"10"" to 14""",Boneite,43mm (1.693''),5 Way,Dome,Series Split,1.0,1.0,Talnico Bridge (Single Coil / Passive),Salnico Neck (Single Coil / Passive),Salnico Middle (Single Coil / Passive),1299.0,True,True,,False,,True,,True,False,,True,False,False,True,False,False,Limba,Roasted Maple,Roasted Maple,,False,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/ESP-LTD-Phoenix-1000-Evertune-review.php,ESP LTD Phoenix-1000 Evertune,"From ESP LTD's 2022 Phoenix series
Made in Indonesia
6 strings
25.5""'' scale
13.78"" Fretboard Radius
Mahogany / Maple Cap body
3Pc Mahogany neck
Macassar Ebony fretboard
Bridge pickup: Fishman Fluence Modern Ceramic (Humbucker/Active)
Neck pickup: Fishman Fluence Modern Alnico (Humbucker/Active)
Evertune (F model) bridge
1 volume and 1 tone Dome knobs
3-way Switch
Thin U Neck-Through neck
22 XL Jumbo Stainless Steel frets
Grover tuners
",False,ESP LTD,2022.0,HH,6.0,Indonesia,Phoenix,Gray,No,,Solid Body,Mahogany / Maple Cap,Evertune (F model),Neck-Through,Grover,Macassar Ebony,3Pc Mahogany,White pearloid ESP flag,"25.5""",Thin U,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),22 XL Jumbo Yes,"13.78""",Plastic,42mm (1.654''),3 Way,Dome,Multi-Voicing,1.0,1.0,Fishman Fluence Modern Ceramic (Humbucker / Active),Fishman Fluence Modern Alnico (Humbucker / Active),,1416.25,False,False,,True,,True,,True,True,,False,True,False,False,False,False,Mahogany,Mahogany,Ebony,,False,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Jackson-Pro-Series-Dinky-DK-Modern-Ash-FR6-review.php,Jackson Pro Series Dinky DK Modern Ash FR6,"From Jackson's 2020 Pro series
Made in Indonesia
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Ash body
3-Piece Maple/Wenge/Maple neck
Ebony fretboard
Bridge pickup: Fishman Fluence Open Core PRF-COC (Humbucker/Active)
Neck pickup: Fishman Fluence Open Core PRF-COC (Humbucker/Active)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 1 tone Dome knobs
5-way Switch
Speed Bolt-On neck
24 Jumbo frets
Gotoh tuners
",True,Jackson,2020.0,HH,6.0,Indonesia,Pro,White,No,,Solid Body,Ash,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Bolt-On,Gotoh,Ebony,3-Piece Maple/Wenge/Maple,Offset Pearloid Dot,"25.5""",Speed,1st Fret: 0.775'' (19.7mm) - 12th Fret: 0.835'' (21.2mm),24 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),5 Way,Dome,Multi-Voicing,1.0,1.0,Fishman Fluence Open Core PRF-COC (Humbucker / Active),Fishman Fluence Open Core PRF-COC (Humbucker / Active),,1085.655,True,False,False,False,,True,True,True,False,,False,False,False,True,True,True,Ash,Maple,Ebony,,False,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Jackson-Pro-Series-Dinky-DK-Modern-Ash-HT7-review.php,Jackson Pro Series Dinky DK Modern Ash HT7,"From Jackson's 2020 Pro series
Made in Indonesia
7 strings
26.5""'' scale
12"" to 16"" Fretboard Radius
Ash body
3-Piece Maple/Wenge/Maple neck
Ebony fretboard
Bridge pickup: Fishman Fluence Open Core PRF-CO7 (Humbucker/Active)
Neck pickup: Fishman Fluence Open Core PRF-CO7 (Humbucker/Active)
Hipshot 7 Fixed .175 bridge
1 volume and 1 tone Dome knobs
5-way Switch
Speed Bolt-On neck
24 Jumbo frets
Gotoh Locking tuners
",True,Jackson,2020.0,HH,7.0,Indonesia,Pro,Blue,No,,Solid Body,Ash,Hipshot 7 Fixed .175,Bolt-On,Gotoh Locking,Ebony,3-Piece Maple/Wenge/Maple,Offset Pearloid Dot,"26.5""",Speed,1st Fret: 0.775'' (19.7mm) - 12th Fret: 0.835'' (21.2mm),24 Jumbo,"12"" to 16""",Black Tusq XL,44.5mm (1.75''),5 Way,Dome,Multi-Voicing,1.0,1.0,Fishman Fluence Open Core PRF-CO7 (Humbucker / Active),Fishman Fluence Open Core PRF-CO7 (Humbucker / Active),,1212.042,False,True,,False,,True,,True,False,,False,False,False,True,True,True,Ash,Maple,Ebony,,False,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Jackson-Pro-Series-Signature-Jeff-Loomis-Soloist-SL7-review.php,Jackson Pro Series Signature Jeff Loomis Soloist SL7,"From Jackson's 2022 Pro series
Jeff Loomis Signature
Made in South Korea
7 strings
26.5""'' scale
12"" to 16"" Fretboard Radius
Ash top
Basswood body
3-piece Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan Jeff Loomis Signature Blackouts (Humbucker/Active)
Neck pickup: Seymour Duncan Jeff Loomis Signature Blackouts (Humbucker/Active)
Floyd Rose 1500 Series Double-Locking Tremolo bridge
1 volume Dome knobs
3-way Switch
Jackson Standard Neck-Through neck
24 Jumbo frets
Jackson Sealed Die-Cast Locking tuners
",True,Jackson,2022.0,HH,7.0,South Korea,Pro,Black,No,Ash,Solid Body,Basswood,Floyd Rose 1500 Series Double-Locking Tremolo,Neck-Through,Jackson Sealed Die-Cast Locking,Ebony,3-piece Maple,Pearloid Sharkfin,"26.5""",Jackson Standard,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.85'' (21.6mm),24 Jumbo,"12"" to 16""",Locking,47.6mm (1.875''),3 Way,Dome,,1.0,0.0,Seymour Duncan Jeff Loomis Signature Blackouts (Humbucker / Active),Seymour Duncan Jeff Loomis Signature Blackouts (Humbucker / Active),,1606.7375000000002,True,True,False,False,,True,True,True,True,False,False,False,False,True,True,True,Basswood,Maple,Ebony,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Jackson-Pro-Series-Soloist-SL3Q-MAH-review.php,Jackson Pro Series Soloist SL3Q MAH,"From Jackson's 2020 Pro series
Made in Indonesia
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Quilt Maple top
Mahogany body
Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan Distortion TB-6 (Humbucker/Passive)
Middle pickup: Seymour Duncan Custom Flat Strat SSL-6 RWRP (Single Coil/Passive)
Neck pickup: Seymour Duncan Custom Flat Strat SSL-6 (Single Coil/Passive)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 1 tone Dome knobs
5-way Switch
Jackson Standard Neck-Through neck
24 Jumbo frets
Jackson Sealed Die-Cast tuners
",True,Jackson,2020.0,HSS,6.0,Indonesia,Pro,Yellow,No,Quilt Maple,Solid Body,Mahogany,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Neck-Through,Jackson Sealed Die-Cast,Ebony,Maple,Alumiloid Piranha Tooth,"25.5""",Jackson Standard,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.85'' (21.6mm),24 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),5 Way,Dome,,1.0,1.0,Seymour Duncan Distortion TB-6 (Humbucker / Passive),Seymour Duncan Custom Flat Strat SSL-6 (Single Coil / Passive),Seymour Duncan Custom Flat Strat SSL-6 RWRP (Single Coil / Passive),1199.7425,True,False,False,False,,True,True,True,True,False,False,False,False,True,True,False,Mahogany,Maple,Ebony,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Charvel-Pro-Mod-DK24-HH-2PT-CM-Poplar-Burl-review.php,Charvel Pro-Mod DK24 HH 2PT CM Poplar Burl,"From Charvel's 2022 Pro-Mod series
Made in Mexico
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Poplar Burl top
Alder body
Caramelized Maple neck
Caramelized Maple fretboard
Bridge pickup: Seymour Duncan Full Shred SH-10B (Humbucker/Passive)
Neck pickup: Seymour Duncan APH-1N (Humbucker/Passive)
Gotoh Custom 510 Tremolo bridge
1 volume and 1 tone Bell knobs
5-way Switch
Charvel Speed Bolt-On neck
24 Jumbo frets
Charvel-Branded Die-Cast Locking tuners
",True,Charvel,2022.0,HH,6.0,Mexico,Pro-Mod,Black Burst,No,Poplar Burl,Solid Body,Alder,Gotoh Custom 510 Tremolo,Bolt-On,Charvel-Branded Die-Cast Locking,Caramelized Maple,Caramelized Maple,4mm Pearloid Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"12"" to 16""",Ivory Tusq,42.9mm (1.688''),5 Way,Bell,Parallel Split,1.0,1.0,Seymour Duncan Full Shred SH-10B (Humbucker / Passive),Seymour Duncan APH-1N (Humbucker / Passive),,1046.786,True,True,,False,,False,,True,False,,False,False,False,True,False,True,Alder,Maple,Maple,,False,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Charvel-Pro-Mod-DK24-HH-2PT-CM-QM-review.php,Charvel Pro-Mod DK24 HH 2PT CM QM,"From Charvel's 2020 Pro-Mod series
Made in Mexico
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Quilt Maple top
Alder body
Caramelized Maple neck
Caramelized Maple fretboard
Bridge pickup: Seymour Duncan Full Shred SH-10B (Humbucker/Passive)
Neck pickup: Seymour Duncan APH-1N (Humbucker/Passive)
Gotoh Custom 510 Tremolo bridge
1 volume and 1 tone Bell knobs
5-way Switch
Charvel Speed Bolt-On neck
24 Jumbo frets
Charvel-Branded Die-Cast Locking tuners
",True,Charvel,2020.0,HH,6.0,Mexico,Pro-Mod,Blue Burst,No,Quilt Maple,Solid Body,Alder,Gotoh Custom 510 Tremolo,Bolt-On,Charvel-Branded Die-Cast Locking,Caramelized Maple,Caramelized Maple,4mm Pearloid Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"12"" to 16""",Ivory Tusq,42.9mm (1.688''),5 Way,Bell,Multi-Voicing,1.0,1.0,Seymour Duncan Full Shred SH-10B (Humbucker / Passive),Seymour Duncan APH-1N (Humbucker / Passive),,993.62,True,True,,False,,False,,True,False,,False,False,False,True,False,True,Alder,Maple,Maple,,False,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Solar-S1-6FR-review.php,Solar S1.6FR,"From Solar's 2017 Type S series
Made in Indonesia
6 strings
25.5""'' scale
13.78"" Fretboard Radius
Flame Maple Veneer top
Alder body
Maple neck
Ebony fretboard
Bridge pickup: Duncan Solar/Bridge (Humbucker/Passive)
Neck pickup: Duncan Solar (Humbucker/Passive)
Floyd Rose 1000, with 34 mm Block bridge
1 volume and 1 tone Dome knobs
5-way Switch
Solar C Shape Set neck
24 XL Jumbo Stainless Steel frets
Solar 18:1 Locking Type tuners
",False,Solar,2017.0,HH,6.0,Indonesia,Type S,"Red Matte, Blue Burst Matte",No,Flame Maple Veneer,Solid Body,Alder,"Floyd Rose 1000, with 34 mm Block",Set,Solar 18:1 Locking Type,Ebony,Maple,Solar Logo on 12th Fret,"25.5""",Solar C Shape,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo Yes,"13.78""",Locking,43mm (1.693''),5 Way,Dome,,1.0,1.0,Duncan Solar/Bridge (Humbucker / Passive),Duncan Solar (Humbucker / Passive),,1060.0366666666666,True,True,False,True,,True,True,True,False,False,False,False,False,False,False,True,Alder,Maple,Ebony,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Solar-S1-6HLB-review.php,Solar S1.6HLB,"From Solar's 2019 Type S series
Made in Indonesia
6 strings
25.5""'' scale
13.78"" Fretboard Radius
Poplar Burl Veneer top
Mahogany body
Maple neck
Ebony fretboard
Bridge pickup: Duncan Solar/Bridge (Humbucker/Passive)
Neck pickup: Duncan Solar (Humbucker/Passive)
Hipshot Fixed Bridge bridge
1 volume and 1 tone Dome knobs
5-way Switch
Solar C Shape Neck-Through neck
24 XL Jumbo Stainless Steel frets
Solar 18:1 Locking Type tuners
",False,Solar,2019.0,HH,6.0,Indonesia,Type S,Green Burst Matte,No,Poplar Burl Veneer,Solid Body,Mahogany,Hipshot Fixed Bridge,Neck-Through,Solar 18:1 Locking Type,Ebony,Maple,Solar Logo on 12th Fret,"25.5""",Solar C Shape,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo Yes,"13.78""",Graphite,43mm (1.693''),5 Way,Dome,,1.0,1.0,Duncan Solar/Bridge (Humbucker / Passive),Duncan Solar (Humbucker / Passive),,909.49,False,True,,True,,True,,True,True,False,False,False,False,False,False,True,Mahogany,Maple,Ebony,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Solar-S1-7LB-review.php,Solar S1.7LB,"From Solar's 2020 Type S series
Made in Indonesia
7 strings
26.5""'' scale
15.748"" Fretboard Radius
Poplar Burl Veneer top
Mahogany body
Maple neck
Ebony fretboard
Bridge pickup: Duncan Solar/Bridge (Humbucker/Passive)
Neck pickup: Duncan Solar (Humbucker/Passive)
Evertune F-Type bridge
1 volume and 1 tone Dome knobs
5-way Switch
Solar C Shape Neck-Through neck
24 XL Jumbo Stainless Steel frets
Solar 18:1 Locking Type tuners
",False,Solar,2020.0,HH,7.0,Indonesia,Type S,Green Burst Matte,No,Poplar Burl Veneer,Solid Body,Mahogany,Evertune F-Type,Neck-Through,Solar 18:1 Locking Type,Ebony,Maple,Solar Logo on 12th Fret,"26.5""",Solar C Shape,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo Yes,"15.748""",Graphite,48mm (1.89''),5 Way,Dome,,1.0,1.0,Duncan Solar/Bridge (Humbucker / Passive),Duncan Solar (Humbucker / Passive),,1120.98,False,True,,True,,True,,True,True,False,False,True,False,False,False,True,Mahogany,Maple,Ebony,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Solar-S1-7PB-review.php,Solar S1.7PB,"From Solar's 2019 Type S series
Made in Indonesia
7 strings
26.5""'' scale
15.748"" Fretboard Radius
Poplar Burl Veneer top
Mahogany body
Maple neck
Ebony fretboard
Bridge pickup: Duncan Solar/Bridge (Humbucker/Passive)
Neck pickup: Duncan Solar (Humbucker/Passive)
Evertune F-Type bridge
1 volume and 1 tone Dome knobs
5-way Switch
Solar C Shape Neck-Through neck
24 XL Jumbo Stainless Steel frets
Solar 18:1 Locking Type tuners
",False,Solar,2019.0,HH,7.0,Indonesia,Type S,Black Burst Matte,No,Poplar Burl Veneer,Solid Body,Mahogany,Evertune F-Type,Neck-Through,Solar 18:1 Locking Type,Ebony,Maple,Solar Logo on 12th Fret,"26.5""",Solar C Shape,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo Yes,"15.748""",Graphite,48mm (1.89''),5 Way,Dome,,1.0,1.0,Duncan Solar/Bridge (Humbucker / Passive),Duncan Solar (Humbucker / Passive),,1331.89,False,True,,True,,True,,True,True,False,False,True,False,False,False,True,Mahogany,Maple,Ebony,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Ibanez-S6570SK-Prestige-review.php,Ibanez S6570SK Prestige,"From Ibanez's 2019 S series
Made in Japan
6 strings
25.5""'' scale
17"" Fretboard Radius
Silky Oak top
African Mahogany body
Maple/Walnut neck
Bound Macassar Ebony fretboard
Bridge pickup: DiMarzio The Tone Zone (Humbucker/Passive)
Middle pickup: DiMarzio True Velvet (Single Coil/Passive)
Neck pickup: DiMarzio Air Norton (Humbucker/Passive)
Lo-Pro Edge tremolo bridge
1 volume and 1 tone Dome knobs
5-way Switch
Super Wizard Bolt-On neck
24 Jumbo frets
Gotoh machine heads tuners
Retainer bar
",False,Ibanez,2019.0,HSH,6.0,Japan,S,Sunburst,No,Contour Silky Oak,Solid Body,African Mahogany,Lo-Pro Edge tremolo,Bolt-On,Gotoh machine heads,Bound Macassar Ebony,Maple/Walnut,Off-set white dot,"25.5""",Super Wizard,1st Fret: 0.67'' (17mm) - 12th Fret: 0.75'' (19.1mm),24 Jumbo,"17""",Locking,43mm (1.693''),5 Way,Dome,,1.0,1.0,DiMarzio The Tone Zone (Humbucker / Passive),DiMarzio Air Norton (Humbucker / Passive),DiMarzio True Velvet (Single Coil / Passive),1927.5260000000003,True,False,True,False,,True,True,True,False,False,False,False,False,False,False,False,Mahogany,Maple,Ebony,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a Super Wizard type neck.
https://findmyguitar.com/reviews/Solar-SB1-6FOB-review.php,Solar SB1.6FOB,"From Solar's 2020 Type SB series
Made in Indonesia
6 strings
25.5""'' scale
13.78"" Fretboard Radius
Flame Maple Veneer top
Mahogany body
Roasted Maple neck
Roasted Maple fretboard
Bridge pickup: Duncan Solar/Bridge (Humbucker/Passive)
Neck pickup: Duncan Solar Dual Rail (Humbucker/Passive)
Evertune F-Type bridge
1 volume and 1 tone Dome knobs
3-way Switch
Solar C Shape Bolt-On neck
24 XL Jumbo Stainless Steel frets
Solar 18:1 Locking Type tuners
",False,Solar,2020.0,HH,6.0,Indonesia,Type SB,Blue,No,Flame Maple Veneer,Solid Body,Mahogany,Evertune F-Type,Bolt-On,Solar 18:1 Locking Type,Roasted Maple,Roasted Maple,"Solar Logo on 12th Fret, BLACK","25.5""",Solar C Shape,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo Yes,"13.78""",Graphite,43mm (1.693''),3 Way,Dome,Parallel Split,1.0,1.0,Duncan Solar/Bridge (Humbucker / Passive),Duncan Solar Dual Rail (Humbucker / Passive),,841.5,False,True,,True,,True,,True,False,,False,True,False,False,False,True,Mahogany,Roasted Maple,Roasted Maple,,False,,,,,,,,,,False,,,True,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Solar-SB1-6FRFM-review.php,Solar SB1.6FRFM,"From Solar's 2020 Type SB series
Made in Indonesia
6 strings
25.5""'' scale
13.78"" Fretboard Radius
Flame Maple Veneer top
Mahogany body
Maple neck
Ebony fretboard
Bridge pickup: Duncan Solar/Bridge (Humbucker/Passive)
Neck pickup: Duncan Solar (Humbucker/Passive)
Floyd Rose 1000, with 34 mm Block bridge
1 volume and 1 tone Dome knobs
5-way Switch
Solar C Shape Bolt-On neck
24 XL Jumbo Stainless Steel frets
Solar 18:1 Locking Type tuners
",True,Solar,2020.0,HH,6.0,Indonesia,Type SB,Natural Matte,No,Flame Maple Veneer,Solid Body,Mahogany,"Floyd Rose 1000, with 34 mm Block",Bolt-On,Solar 18:1 Locking Type,Ebony,Maple,Solar Logo on 12th Fret,"25.5""",Solar C Shape,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo Yes,"13.78""",Locking,43mm (1.693''),5 Way,Dome,,1.0,1.0,Duncan Solar/Bridge (Humbucker / Passive),Duncan Solar (Humbucker / Passive),,879.24,True,True,False,True,,True,True,True,False,False,False,False,False,False,False,True,Mahogany,Maple,Ebony,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/ESP-LTD-SD-2-review.php,ESP LTD SD-2,"From ESP LTD's 2022 Signature series
Sammy Duet Signature
Made in Indonesia
6 strings
24.75""'' scale
13.78"" Fretboard Radius
Mahogany body
3Pc Mahogany neck
Macassar Ebony fretboard
Bridge pickup: Seymour Duncan Blackouts Metal (Humbucker/Active)
Floyd Rose 1000 SE bridge
1 volume Dome knobs
Extra Thin U Neck-Through neck
24 XL Jumbo Stainless Steel frets
LTD tuners
Retainer bar
",False,ESP LTD,2022.0,H,6.0,Indonesia,Signature,Black,No,,Solid Body,Mahogany,Floyd Rose 1000 SE,Neck-Through,LTD,Macassar Ebony,3Pc Mahogany,Diamond-shaped mother-of-pearl,"24.75""",Extra Thin U,1st Fret: 0.748'' (19mm) - 12th Fret: 0.827'' (21mm),24 XL Jumbo Yes,"13.78""",Locking,42mm (1.654''),0 Way,Dome,,1.0,0.0,Seymour Duncan Blackouts Metal (Humbucker / Active),,,1426.92,True,False,True,True,,True,True,True,True,False,False,False,False,False,False,True,Mahogany,Mahogany,Ebony,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/ESP-Skulls--Snakes-review.php,ESP Skulls & Snakes,"From ESP's 2011 Signature series
George Lynch Signature
Made in Japan
6 strings
25.5""'' scale
12"" Fretboard Radius
Alder body
Maple neck
Rosewood fretboard
Bridge pickup: Seymour Duncan Signature George Lynch “The Hunter” (Humbucker/Passive)
Neck pickup: ESP SH-100 (Single Coil/Passive)
Floyd Rose Original bridge
1 volume Dome knobs
3-way Switch
GL Original U Bolt-On neck
22 XL Jumbo frets
Gotoh tuners
Retainer bar
",False,ESP,2011.0,HS,6.0,Japan,Signature,Black,No,,Solid Body,Alder,Floyd Rose Original,Bolt-On,Gotoh,Rosewood,Maple,Skulls,"25.5""",GL Original U,,22 XL Jumbo,"12""",Locking,43mm (1.693''),3 Way,Dome,Coil Split,1.0,0.0,Seymour Duncan Signature George Lynch “The Hunter” (Humbucker / Passive),ESP SH-100 (Single Coil / Passive),,3355.683333333333,True,False,True,False,,True,True,True,False,,False,False,False,False,False,False,Alder,Maple,Rosewood,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Ibanez-SLM10-review.php,Ibanez SLM10,"From Ibanez's 2019 SLM series
Scott LePage Signature
Made in Indonesia
6 strings
25.5""'' scale
12"" Fretboard Radius
Quilted Maple top
American Basswood body
Roasted Maple neck
Roasted Maple fretboard
Bridge pickup: DiMarzio IGNO (Humbucker/Passive)
Middle pickup: DiMarzio True Velvet (Single Coil/Passive)
Neck pickup: DiMarzio True Velvet (Single Coil/Passive)
Gotoh T1502 tremolo bridge
1 volume and 1 tone Speed knobs
5-way Switch
AZ Oval C Bolt-On neck
22 Jumbo Stainless Steel frets
Gotoh MG-T locking machine heads tuners
",True,Ibanez,2019.0,HSS,6.0,Indonesia,SLM,Red,No,Quilted Maple,Solid Body,American Basswood,Gotoh T1502 tremolo,Bolt-On,Gotoh MG-T locking machine heads,Roasted Maple,Roasted Maple,White Dot,"25.5""",AZ Oval C,1st Fret: 0.81'' (20.6mm) - 12th Fret: 0.89'' (22.6mm),22 Jumbo Yes,"12""",Ivory Tusq,42mm (1.654''),5 Way,Speed,,1.0,1.0,DiMarzio IGNO (Humbucker / Passive),DiMarzio True Velvet (Single Coil / Passive),DiMarzio True Velvet (Single Coil / Passive),1377.2424999999998,True,True,,True,,False,,True,False,False,False,False,False,False,False,True,Basswood,Roasted Maple,Roasted Maple,,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
